sample	tax_id	abundance	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species_subgroup	species_group	estimated_counts	gene.count	new.count	new.abundance
SL01123	562	0.0214618660330068	Escherichia coli	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			1846.55749161387	7	263.79392737341	0.000575211518867611
SL01123	1541	0.00266732862656375	Terrisporobacter mayombei	Terrisporobacter	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			229.494287700919	10.5	21.8565988286589	4.76590478586589e-05
SL01123	300419	0.0760187456027914	Catellicoccus marimammalium	Catellicoccus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			6540.57685291857	6	1090.09614215309	0.00237699125178121
SL01123	36835	0.0197474768258082	[Clostridium] colinum	Tyzzerella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			1699.05315861571	5	339.810631723141	0.000740968495928055
SL01123	2497860	0.0105212988730971	Cellulosilyticum sp. WCF-2	Cellulosilyticum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			905.242033742401	11	82.2947303402183	0.000179446423597122
SL01123	29360	0.000485021185850155	Cellulosilyticum lentocellum	Cellulosilyticum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			41.7307378093615	11	3.79370343721468	8.27229776659935e-06
SL01123	425254	0.000143219226970529	Cellulosilyticum ruminicola	Cellulosilyticum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			12.3224390693174	11	1.12022173357431	2.44268111572433e-06
SL01123	1352	0.00378141071797198	Enterococcus faecium	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			325.348796763591	6	54.2247994605986	0.000118238996509843
SL01123	44008	0.000185144391955182	Enterococcus cecorum	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			15.9296383394319	7	2.27566261991885	4.96215877699431e-06
SL01123	197	0.000553951884745015	Campylobacter jejuni	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			47.6614662115763	3	15.8871554038588	3.4642475971039e-05
SL01123	1500960	0.00562926979866051	Campylobacter sp. RM16704	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			484.336744206952	3	161.445581402317	0.000352037512832648
SL01123	488546	0.000161882451775126	Campylobacter peloridis	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			13.92820426828	3	4.64273475609335	1.0123639074419e-05
SL01123	2505970	0.00101115012363266	Campylobacter armoricus	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			86.9983454872302	3	28.9994484957434	6.32342714695903e-05
SL01123	1354	0.000993143506978545	Enterococcus hirae	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			85.449074196927	6	14.2415123661545	3.10540960539689e-05
SL01123	28227	0.000337587138182702	Mycoplasma penetrans	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			29.0456597821015	2	14.5228298910508	3.16675183658124e-05
SL01123	37482	0.00245624083475547	Laceyella sacchari	Laceyella	Thermoactinomycetaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			211.332505181526	12	17.6110420984605	3.84014688099981e-05
SL01123	29363	0.00404317169454516	Clostridium paraputrificum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			347.870449426971	10	34.7870449426971	7.58543199141951e-05
SL01123	1559	0.000426749311878515	Clostridium tertium	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			36.7170840447156	10	3.67170840447156	8.00628350017106e-06
SL01123	654	0.000679701963224941	Aeromonas veronii	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			58.4808772139107	10	5.84808772139107	1.2751951700278e-05
SL01123	650	0.000147311123740565	Aeromonas jandaei	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			12.6745017755144	10	1.26745017755144	2.7637176828805e-06
SL01123	1776391	0.00136209840784185	Romboutsia timonensis	Romboutsia	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			117.193584912305	16	7.32459905701908	1.59715342602268e-05
SL01123	703	0.00149029161953775	Plesiomonas shigelloides	Plesiomonas		Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			128.223200653408	13	9.86332312718523	2.15073073651131e-05
SL01123	261299	0.00212151783133395	Intestinibacter bartlettii	Intestinibacter	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			182.533272690142	12	15.2111060575118	3.31683276643905e-05
SL01123	260714	0.00017663694868881	Campylobacter insulaenigrae	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			15.1976664282365	3	5.06588880941217	1.10463407004498e-05
SL01123	1550	0.00200034137755729	Clostridium subterminale	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			172.107371783652	10	17.2107371783652	3.75285904864108e-05
SL01123	1505	0.00154038705452807	Paeniclostridium sordellii	Paeniclostridium	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			132.533361784541	17	7.79608010497297	1.69996145212518e-05
SL01123	1414720	0.00255829851934511	Clostridium saudiense	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			220.113446305934	10	22.0113446305934	4.79964762773317e-05
SL01123	264691	0.000174641983932937	Trichormus variabilis	Trichormus	Nostocaceae	Nostocales		Cyanobacteria	Terrabacteria group	Bacteria	NA			15.026021655606	4	3.7565054139015	8.19118622736911e-06
SL01123	1490	0.000128070788300663	Paraclostridium bifermentans	Paraclostridium	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			11.0190825546008	16.5	0.667823185127319	1.45621088581136e-06
SL01123	unassigned	0									NA			0	1	0	0
ST05034	201	0.440200931336866	Campylobacter lari	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			37726.5404183635	3	12575.5134727878	0.0274213295099207
ST05034	497724	0.000687262187437709	Campylobacter subantarcticus	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			58.9004312499739	3	19.6334770833246	4.28114562234231e-05
ST05034	195	0.000862663411602957	Campylobacter coli	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			73.9328423646083	3	24.6442807882028	5.37376820032547e-05
ST05034	197	0.000329481486595183	Campylobacter jejuni	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			28.237551845667	3	9.41251728188899	2.05243100779155e-05
ST05034	36835	0.0813521523519549	[Clostridium] colinum	Tyzzerella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			6972.12351301959	5	1394.42470260392	0.003040589899539
ST05034	300419	0.376466134020535	Catellicoccus marimammalium	Catellicoccus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			32264.2770839619	6	5377.37951399365	0.0117255566440444
ST05034	1352	0.00936078173114672	Enterococcus faecium	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			802.247076704468	6	133.707846117411	0.000291554449397326
ST05034	1848766	0.00619707605968643	Campylobacter ornithocola	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			531.108009543306	3	177.036003181102	0.000386032951167614
ST05034	248039	0.0302946142985303	Mucispirillum schaedleri	Mucispirillum	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres		Bacteria	NA			2596.33932922694	2	1298.16966461347	0.002830702556216
ST05034	94869	0.0239626612155777	Clostridium gasigenes	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			2053.67195415866	12	171.139329513221	0.000373175056179126
ST05034	1351	0.00110309723816618	Enterococcus faecalis	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			94.5387426025558	4	23.6346856506389	5.15362258958236e-05
ST05034	44008	0.000386456662259396	Enterococcus cecorum	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			33.120495325617	7	4.731499332231	1.03171932140846e-05
ST05034	2116	0.000783367443627521	Mycoplasma iowae	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			67.1369400212095	2	33.5684700106047	7.3197176345645e-05
ST05034	37482	0.00177993597315243	Laceyella sacchari	Laceyella	Thermoactinomycetaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			152.545852707083	12	12.7121543922569	2.77192796242766e-05
ST05034	1354	0.000963303921598824	Enterococcus hirae	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			82.558035992784	6	13.759672665464	3.00034284027285e-05
ST05034	160404	0.00234902685507485	Anaerotignum lactatifermentans	Anaerotignum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			201.31864856048	7	28.7598069372114	6.27117250022039e-05
ST05034	2358141	0.000508934006801888	Anaerotignum faecicola	Anaerotignum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			43.6171711849422	7	6.23102445499174	1.35869581098564e-05
ST05034	433287	0.0132739701367957	Anaerotignum aminivorans	Anaerotignum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			1137.6190626338	7	162.517008947686	0.000354373796582106
ST05034	160453	0.000139307595668243	Enterococcus gilvus	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			11.9390788715554	6	1.98984647859257	4.33892708092707e-06
ST05034	33945	0.000117588300160617	Enterococcus avium	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			10.0776700886654	5	2.01553401773307	4.39493962280816e-06
ST05034	13335	0.00135435756686123	Anaerobiospirillum succiniciproducens	Anaerobiospirillum	Succinivibrionaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			116.072506552708	7	16.5817866503868	3.61571427351557e-05
ST05034	1508644	0.000364427396974377	Candidatus Arthromitus sp. SFB-mouse-NL	Candidatus Arthromitus	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			31.2325212028951	5	6.24650424057901	1.36207123022598e-05
ST05034	49118	0.000538339671126574	Candidatus Arthromitus sp. SFB-mouse	Candidatus Arthromitus	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			46.1373248345608	5.5	8.38860451537469	1.82916338996617e-05
ST05034	1041504	0.00079001604668894	Candidatus Arthromitus sp. SFB-rat-Yit	Candidatus Arthromitus	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			67.7067452493823	5	13.5413490498765	2.9527366425953e-05
ST05034	1606	0.000449281798256757	Lactobacillus aviarius	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			38.5047979559989	5	7.70095959119978	1.67922010460906e-05
ST05034	53345	0.000164468485640281	Enterococcus durans	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			14.095442624829	6	2.34924043747151	5.12259767947715e-06
ST05034	35818	0.00144790842127352	Helicobacter pullorum	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			124.090095428405	2	62.0450477142024	0.000135291310490937
ST05034	1559	0.000911852214966669	Clostridium tertium	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			78.1484703792884	10	7.81484703792884	1.70405364489001e-05
ST05034	208962	0.000128432654586213	Escherichia albertii	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			11.0070637960022	7	1.57243768514318	3.42875318701156e-06
ST05034	29385	0.000136522065408057	Staphylococcus saprophyticus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			11.7003505716667	6	1.95005842861112	4.25216790155365e-06
ST05034	1288	0.000657481930257972	Staphylococcus xylosus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			56.3481738688989	7	8.04973912412842	1.75527265323419e-05
ST05034	188913	0.00121427237062956	Cetobacterium somerae	Cetobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria	NA			104.066784980065	10	10.4066784980065	2.26921120012432e-05
ST05034	501571	0.000420325051373062	Butyricicoccus pullicaecorum	Butyricicoccus	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			36.0231178778255	10	3.60231178778255	7.8549618466083e-06
ST05034	159	0.000303568092660145	Brachyspira hyodysenteriae	Brachyspira	Brachyspiraceae	Brachyspirales	Spirochaetia	Spirochaetes		Bacteria	NA			26.0166962452524	1	26.0166962452524	5.67302800036228e-05
ST05034	unassigned	0									NA			0	1	0	0
ST05035	850	0.685539660455772	Fusobacterium mortiferum	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria	NA			73258.8247352851	8	9157.35309191064	0.0199679159912908
ST05035	1352	0.00507335043586967	Enterococcus faecium	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			542.15344762834	6	90.3589079380567	0.000197030633706344
ST05035	300419	0.0788811286958618	Catellicoccus marimammalium	Catellicoccus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			8429.47405582588	6	1404.91234263765	0.0030634585508882
ST05035	1559	0.0181224985699904	Clostridium tertium	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			1936.62456468489	10	193.662456468489	0.000422287491004997
ST05035	182773	0.00228576203865663	Clostridium isatidis	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			244.263388736963	9	27.1403765263292	5.9180502598341e-05
ST05035	84031	0.000484938179642209	Clostridium sartagoforme	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			51.8219486911054	10	5.18219486911054	1.12999499700745e-05
ST05035	1502	0.000123459854328902	Clostridium perfringens	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			13.1932904131494	10	1.31932904131494	2.87684128780824e-06
ST05035	248039	0.0348784587667503	Mucispirillum schaedleri	Mucispirillum	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres		Bacteria	NA			3727.21673919124	2	1863.60836959562	0.00406366064421216
ST05035	36835	0.0918832042846082	[Clostridium] colinum	Tyzzerella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			9818.91485946609	5	1963.78297189322	0.00428209472915603
ST05035	623	0.000319292732763925	Shigella flexneri	Shigella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			34.1205793013513	7	4.87436847162161	1.06287241711709e-05
ST05035	562	0.00446919524251865	Escherichia coli	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			477.591611201271	7	68.227373028753	0.00014877207848937
ST05035	1414720	0.000464878012802054	Clostridium saudiense	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			49.6782590820659	10	4.96782590820659	1.08325112506643e-05
ST05035	1504	0.000483186406194091	Clostridium septicum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			51.6347489251191	11	4.69406808410174	1.02355731203094e-05
ST05035	46867	0.000785536443174146	Clostridium chauvoei	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			83.9447809269188	9	9.32719788076875	2.03382682580909e-05
ST05035	1520	0.00097539432844698	Clostridium beijerinckii	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			104.23356412083	15	6.94890427472197	1.51523191687064e-05
ST05035	84024	0.000113084979756266	Clostridium disporicum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			12.0846001916938	10	1.20846001916938	2.63508766118499e-06
ST05035	261299	0.00117603559102493	Intestinibacter bartlettii	Intestinibacter	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			125.674691363697	12	10.4728909469748	2.2836490470142e-05
ST05035	1776391	0.00740825417124871	Romboutsia timonensis	Romboutsia	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			791.668265502151	16	49.4792665938844	0.000107891202702464
ST05035	1496	0.000313654470580349	Clostridioides difficile	Clostridioides	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			33.5180576896278	12	2.79317147413565	6.09060421554343e-06
ST05035	1505	0.00220632198292181	Paeniclostridium sordellii	Paeniclostridium	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			235.774186060974	17	13.8690697682926	3.02419724598428e-05
ST05035	1368474	9.8494640468633e-05	Romboutsia sedimentorum	Romboutsia	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			10.5254327643995	16	0.65783954777497	1.4344412292372e-06
ST05035	1550	0.00672279094952137	Clostridium subterminale	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			718.417609238702	10	71.8417609238702	0.00015665337269363
ST05035	318464	0.000285533518677548	Clostridium sulfidigenes	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			30.5129684064388	10	3.05129684064388	6.65345524705063e-06
ST05035	208962	0.00108364947434856	Escherichia albertii	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			115.80203377731	7	16.5431476824729	3.60728891678255e-05
ST05035	1355	0.000471322882900709	Enterococcus columbae	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			50.3669772354185	6	8.39449620590308	1.83044809287472e-05
ST05035	1354	0.00618823435841358	Enterococcus hirae	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			661.293288243151	6	110.215548040525	0.000240328704388541
ST05035	33945	0.000329575293814857	Enterococcus avium	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			35.219404622937	5	7.0438809245874	1.53594189437847e-05
ST05035	1541	0.000468088782286257	Terrisporobacter mayombei	Terrisporobacter	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			50.0213715414563	10.5	4.76394014680536	1.03879314998762e-05
ST05035	1537	0.000166781863847734	Romboutsia lituseburensis	Romboutsia	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			17.8228103163604	16	1.11392564477253	2.42895228262094e-06
ST05035	1301100	0.00022639406866931	[Clostridium] dakarense	Romboutsia	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			24.1931493602085	16	1.51207183501303	3.29712342325303e-06
ST05035	188913	0.020747255073584	Cetobacterium somerae	Cetobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria	NA			2217.1139189284	10	221.71139189284	0.000483449136796875
ST05035	44008	0.00142050396819717	Enterococcus cecorum	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			151.799315553454	7	21.6856165076362	4.72862151647669e-05
ST05035	29363	0.0127684540342864	Clostridium paraputrificum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			1364.47530346594	10	136.447530346594	0.000297528422878737
ST05035	2497860	0.0018880069547385	Cellulosilyticum sp. WCF-2	Cellulosilyticum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			201.75808720422	11	18.3416442912928	3.99945714307122e-05
ST05035	29360	0.000465600319645838	Cellulosilyticum lentocellum	Cellulosilyticum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			49.7554469583132	11	4.52322245075574	9.86303847848752e-06
ST05035	425254	0.000144128689207639	Cellulosilyticum ruminicola	Cellulosilyticum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			15.4020241147959	11	1.40018401043599	3.05314826370871e-06
ST05035	1351	0.000244652750869029	Enterococcus faecalis	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			26.144326916117	4	6.53608172902925	1.42521457420658e-05
ST05035	571915	0.000410185382370257	Corynebacterium mustelae	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria	NA			43.8336405162328	4	10.9584101290582	2.38951813541449e-05
ST05035	38290	0.000246302594521366	Corynebacterium macginleyi	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria	NA			26.3206341583367	4	6.58015853958418	1.43482567079192e-05
ST05035	31971	0.000356375204371324	Amedibacillus dolichus	Amedibacillus	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria	NA			38.0833234647328	5	7.61666469294656	1.66083931891781e-05
ST05035	47917	0.000348129385333561	Serratia fonticola	Serratia	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			37.2021505049003	7	5.31459292927148	1.15886483872011e-05
ST05035	134	0.000150054394718356	Methylocystis parvus	Methylocystis	Methylocystaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			16.0352627827877	2	8.01763139139385	1.74827145426895e-05
ST05035	37482	0.00289186143339857	Laceyella sacchari	Laceyella	Thermoactinomycetaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			309.032988357272	12	25.7527490297727	5.61547342348907e-05
ST05035	1871025	0.000478312186821394	Ndongobacter massiliensis	Ndongobacter				Firmicutes	Terrabacteria group	Bacteria	NA			51.1138752202947	3	17.0379584067649	3.71518405716957e-05
ST05035	160453	0.000111736604502067	Enterococcus gilvus	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			11.9405087669044	6	1.99008479448406	4.33944673673295e-06
ST05035	2005703	0.000156014673961949	Enterococcus wangshanyuanii	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			16.6721961035957	4	4.16804902589893	9.08857089613068e-06
ST05035	1490	0.000606521361237733	Paraclostridium bifermentans	Paraclostridium	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			64.8146922259479	16.5	3.92816316520896	8.56549171968316e-06
ST05035	201	0.0011082599251125	Campylobacter lari	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			118.431980377297	3	39.4773267924324	8.60816370232978e-05
ST05035	195	0.000298636653838011	Campylobacter coli	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			31.9132087390914	3	10.6377362463638	2.31959411822333e-05
ST05035	1650663	0.000111460858760261	Fournierella massiliensis	Fournierella	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			11.9110417496978	9	1.32344908329975	2.88582517773884e-06
ST05035	66219	0.000155172566362511	Lachnoclostridium phytofermentans	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			16.582205959197	8	2.07277574489962	4.51975713151248e-06
ST05035	703	0.000150054394718085	Plesiomonas shigelloides	Plesiomonas		Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			16.0352627827588	13	1.2334817525199	2.68964839117814e-06
ST05035	654	0.000131568018788484	Aeromonas veronii	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			14.0597531917937	10	1.40597531917937	3.06577640694036e-06
ST05035	1629550	0.00101358274448433	Paraclostridium benzoelyticum	Paraclostridium	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			108.314492823829	16.5	6.56451471659568	1.43141448264529e-05
ST05035	1495	0.000178189593727726	Clostridium cylindrosporum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			19.041874554526	10	1.9041874554526	4.15214470388125e-06
ST05035	1732	0.000124986681289493	Eubacterium oxidoreducens	Eubacterium	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			13.3564517226391	5	2.67129034452782	5.82483831872739e-06
ST05035	185007	0.000104243724902538	Pseudobutyrivibrio xylanivorans	Pseudobutyrivibrio	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			11.1397971742599	5	2.22795943485198	4.85814037971599e-06
ST05035	1550024	0.000297474865102142	Ruthenibacterium lactatiformans	Ruthenibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			31.7890565094102	2	15.8945282547051	3.46585527199465e-05
ST05035	758823	0.000224954144699575	Vampirovibrio chlorellavorus	Vampirovibrio		Vampirovibrionales		Candidatus Melainabacteria	Terrabacteria group	Bacteria	NA			24.0392747650307	NA	NA	NA
ST05035	433287	0.0001702393574676	Anaerotignum aminivorans	Anaerotignum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			18.1922884570602	7	2.5988983510086	5.66698514537855e-06
