sample	tax_id	abundance	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species_subgroup	species_group	estimated_counts	gene.count	new.count	new.abundance
SX03223	300	0.0119389628477128	Pseudomonas mendocina	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA		Pseudomonas aeruginosa group	53.8327834803368	4	13.4581958700842	0.000131305851979545
SX03223	34062	0.0043859649122807	Moraxella osloensis	Moraxella	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			19.7763157894737	4	4.94407894736842	4.82372603805981e-05
SX03223	48936	0.0106575707507222	Novosphingobium subterraneum	Novosphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			48.0549865150062	3	16.0183288383354	0.000156283972659479
SX03223	1016987	0.0081671122191533	Novosphingobium sp. THN1	Novosphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			36.8255089961622	3	12.2751696653874	0.00011976357207655
SX03223	1842539	0.00490196069715741	Bosea sp. RAC05	Bosea	Bradyrhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			22.1029407834827	2	11.0514703917414	0.000107824462463054
SX03223	654	0.0064499484004128	Aeromonas veronii	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			29.0828173374613	10	2.90828173374613	2.83748590474107e-05
SX03223	574956	0.011014321085467	Novosphingobium soli	Novosphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			49.6635737743708	3	16.5545245914569	0.000161515404931016
SX03223	329	0.00515995872033079	Ralstonia pickettii	Ralstonia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			23.2662538699715	2.5	9.3065015479886	9.07995489517238e-05
SX03223	358220	0.00799793601651187	Acidovorax sp. KKS102	Acidovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			36.062693498452	3	12.0208978328173	0.000117282750729297
SX03223	1503981	0.00679670285900219	Altererythrobacter buctensis	Altererythrobacter	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			30.6463331912409	1	30.6463331912409	0.000299003144891791
SX03223	1363	0.00412796697626419	Lactococcus garvieae	Lactococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			18.6130030959752	5	3.72260061919505	3.63198195806857e-05
SX03223	101564	0.00689309369945894	Pseudomonas alcaliphila	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			31.0809594908604	4	7.77023987271509	7.58109018787748e-05
SX03223	424798	0.0188338493292054	Rhizobium soli	Rhizobium	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			84.921826625387	3	28.3072755417957	0.000276181961394797
SX03223	1867719	0.0043859649122807	Phyllobacterium zundukense	Phyllobacterium	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			19.7763157894737	3	6.59210526315789	6.43163471741308e-05
SX03223	134537	0.00515995872033024	Paraburkholderia fungorum	Paraburkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			23.266253869969	6	3.87770897832817	3.78331453965476e-05
SX03223	340221	0.00309597531935446	Alsobacter metallidurans	Alsobacter		Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			13.9597527149693	2	6.97987635748464	6.80996636308927e-05
SX03223	68569	0.00361197110423117	Sphingomonas leidyi	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			16.2863777089783	2	8.14318885448916	7.94496053327499e-05
SX03223	2565555	0.00335397316821465	Sphingomonas sp. PAMC26645	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			15.1230650154799	3	5.04102167182663	4.91830890155118e-05
SX03223	unassigned	0									NA			0	1	0	0
SX03224	562	0.111111111111111	Escherichia coli	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			144.444444444444	7	20.6349206349206	0.000201326081196468
SX03224	654	0.227259426824398	Aeromonas veronii	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			295.437254871718	10	29.5437254871718	0.000288245473850323
SX03224	644	0.0223424876804782	Aeromonas hydrophila	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			29.0452339846216	10	2.90452339846216	2.83381905800136e-05
SX03224	2116	0.332323232323232	Mycoplasma iowae	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			432.020202020202	2	216.010101010101	0.00210751802270667
SX03224	29363	0.0141414141414141	Clostridium paraputrificum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			18.3838383838384	10	1.83838383838384	1.79363235975035e-05
SX03224	648	0.164539499636538	Aeromonas caviae	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			213.901349527499	10	21.3901349527499	0.000208694383782267
SX03224	158836	0.0141416267656769	Enterobacter hormaechei	Enterobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA		Enterobacter cloacae complex	18.38411479538	8	2.2980143494225	2.2420741600505e-05
SX03224	336804	0.0232323232323232	Thorsellia anophelis	Thorsellia	Thorselliaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			30.2020202020202	7	4.31457431457431	4.20954533410797e-05
SX03224	40214	0.0212121212121212	Acinetobacter johnsonii	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			27.5757575757576	7	3.93939393939394	3.84349791375076e-05
SX03224	1550024	0.0161616161616162	Ruthenibacterium lactatiformans	Ruthenibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			21.010101010101	2	10.5050505050505	0.00010249327770002
SX03224	615	0.0181818181818182	Serratia marcescens	Serratia	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			23.6363636363636	7	3.37662337662338	3.29442678321494e-05
SX03224	61645	0.0242422116181615	Enterobacter asburiae	Enterobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA		Enterobacter cloacae complex	31.5148751036099	8	3.93935938795124	3.8434642033882e-05
SX03224	758823	0.0111111111111111	Vampirovibrio chlorellavorus	Vampirovibrio		Vampirovibrionales		Candidatus Melainabacteria	Terrabacteria group	Bacteria	NA			14.4444444444444	NA	NA	NA
SX03224	unassigned	0									NA			0	1	0	0
SX03226	201	0.0190540465120636	Campylobacter lari	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			1104.31537369967	3	368.105124566558	0.00359144401417795
SX03226	497724	0.000719975875431703	Campylobacter subantarcticus	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			41.7276418123952	3	13.9092139374651	0.000135706242059114
SX03226	195	0.000502089487152327	Campylobacter coli	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			29.0996004068874	3	9.69986680229581	9.4637445231029e-05
SX03226	197	0.0125836677688199	Campylobacter jejuni	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			729.311632877495	3	243.103877625832	0.00237186039490976
SX03226	2116	0.270124887588665	Mycoplasma iowae	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			15655.6281099762	2	7827.81405498812	0.0763726285119998
SX03226	703	0.0334920038122051	Plesiomonas shigelloides	Plesiomonas		Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			1941.09606494397	13	149.315081918767	0.0014568032917637
SX03226	1549855	0.216951481843536	Haematospirillum jordaniae	Haematospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			12573.8570332058	5	2514.77140664116	0.0245355473549628
SX03226	208962	0.0499576245124101	Escherichia albertii	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			2895.39404386575	7	413.62772055225	0.00403558848256906
SX03226	562	0.0860827828225799	Escherichia coli	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			4989.09984404826	7	712.728549149752	0.00695378714053949
SX03226	2119	0.0107349982219763	Mycoplasma muris	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			622.168291951081	2	311.084145975541	0.00303511475230089
SX03226	38746	0.00266481551682353	Mycoplasma microti	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			154.444712908541	2	77.2223564542706	0.000753425451968301
SX03226	78580	0.000404704669814434	Mycoplasma alvi	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			23.4554685484352	2	11.7277342742176	0.00011442247947133
SX03226	134821	0.0146720465847934	Ureaplasma parvum	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			850.347803914872	2	425.173901957436	0.00414823962846956
SX03226	42096	0.0189596842602002	Ureaplasma gallorale	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			1098.84642066842	2	549.423210334212	0.0053604869052793
SX03226	2130	0.0536123235528093	Ureaplasma urealyticum	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			3107.20943615017	2	1553.60471807508	0.0151578557122763
SX03226	42095	0.000908152392441406	Ureaplasma felinum	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			52.6337882087265	2	26.3168941043633	0.000256762662335012
SX03226	42092	0.00159477876666975	Ureaplasma canigenitalium	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			92.4285929798787	2	46.2142964899394	0.000450893093905373
SX03226	1898474	0.00111009896279053	Macrococcus sp. IME1552	Macrococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			64.338005586451	5	12.8676011172902	0.000125543671971254
SX03226	1855823	0.000631349236461284	Macrococcus canis	Macrococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			36.5911076975866	5	7.31822153951732	7.14007526341172e-05
SX03226	69967	0.00030984354579042	Macrococcus equipercicus	Macrococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			17.9576023833754	5	3.59152047667507	3.50409267812842e-05
SX03226	198482	0.000276314704551669	Macrococcus hajekii	Macrococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			16.0143713317011	5	3.20287426634021	3.12490721925071e-05
SX03226	439611	0.000999663290352379	Hydrogenophaga bisanensis	Hydrogenophaga	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			57.9374853189528	2	28.9687426594764	0.000282635612707496
SX03226	47421	0.000695533662959161	Hydrogenophaga pseudoflava	Hydrogenophaga	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			40.3110445041241	2	20.155522252062	0.000196648796536138
SX03226	336804	0.0655261506093855	Thorsellia anophelis	Thorsellia	Thorselliaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			3797.69911086815	7	542.528444409736	0.00529321762768429
SX03226	2122	0.000443280161518068	Mycoplasma pirum	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			25.6911883211027	2	12.8455941605513	0.000125328959521534
SX03226	47917	0.00577782005809683	Serratia fonticola	Serratia	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			334.865117107118	7	47.8378738724455	0.000466733642930118
SX03226	758823	0.012258460834584	Vampirovibrio chlorellavorus	Vampirovibrio		Vampirovibrionales		Candidatus Melainabacteria	Terrabacteria group	Bacteria	NA			710.463614589984	NA	NA	NA
SX03226	36835	0.0014577003459843	[Clostridium] colinum	Tyzzerella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			84.483938952212	5	16.8967877904424	0.000164854720347277
SX03226	188913	0.000333690440647008	Cetobacterium somerae	Cetobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria	NA			19.3396968685787	10	1.93396968685787	1.88689137746884e-05
SX03226	1550	0.00122938583396266	Clostridium subterminale	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			71.251514778974	10	7.1251514778974	6.95170507488518e-05
SX03226	29363	0.00493785527575005	Clostridium paraputrificum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			286.183278216646	10	28.6183278216646	0.000279216765243146
SX03226	216942	0.000455432951248688	Spiroplasma litorale	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			26.3955275555202	1	26.3955275555202	0.00025752985523352
SX03226	2136	0.000635827804752798	Spiroplasma monobiae	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			36.8506720800579	1	36.8506720800579	0.000359536221660041
SX03226	362837	0.00100252171209301	Spiroplasma cantharicola	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			58.1031508677745	1	58.1031508677745	0.000566887553208232
SX03226	2145	0.000497818450658432	Spiroplasma taiwanense	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			28.8520639448107	1	28.8520639448107	0.000281497228470489
SX03226	136492	0.000831549417667621	Atopobacter phocae	Atopobacter	Carnobacteriaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			48.1941095997623	4.5	10.7098021332805	0.000104490951626635
SX03226	119206	0.000288894801405366	Aerococcus sanguinicola	Aerococcus	Aerococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			16.7434760050508	4	4.1858690012627	4.0839730732952e-05
SX03226	666	0.00488241802630886	Vibrio cholerae	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			282.970301550782	9	31.4411446167536	0.000306757779494933
SX03226	1550024	0.0176001374408047	Ruthenibacterium lactatiformans	Ruthenibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			1020.05116565672	2	510.025582828358	0.00497610113057617
SX03226	1650663	0.00199978528351434	Fournierella massiliensis	Fournierella	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			115.901555676641	9	12.8779506307379	0.000125644647740513
SX03226	1547922	0.00181011049544258	Ideonella sakaiensis	Ideonella		Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			104.908573984366	3	34.9695246614553	0.000341182672129096
SX03226	28068	0.00198563225779246	Rubrivivax gelatinosus	Rubrivivax		Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			115.081288764877	3	38.3604295882925	0.000374266278928854
SX03226	76731	0.000233335025850674	Roseateles depolymerans	Roseateles		Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			13.5233980932275	4	3.38084952330688	3.2985500534974e-05
SX03226	47994	0.000326460604096288	Leptothrix mobilis	Leptothrix		Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			18.9206772316086	2	9.46033861580428	9.23004713227879e-05
SX03226	1756043	0.000505996519812076	Pseudorhodobacter sinensis	Pseudorhodobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			29.3260402987485	4	7.33151007468712	7.1530403179322e-05
SX03226	51365	0.000896817150427705	Mycoplasma yeatsii	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			51.9768315873385	2	25.9884157936693	0.00025355784016874
SX03226	1034346	0.000793689255550742	Dielma fastidiosa	Dielma	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria	NA			45.9998481839543	5	9.19996963679087	8.97601627295391e-05
SX03226	1520	0.000451984146924681	Clostridium beijerinckii	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			26.1956452033137	15	1.74637634688758	1.70386459164801e-05
SX03226	39483	0.000243391365736524	Faecalitalea cylindroides	Faecalitalea	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria	NA			14.1062333839917	5	2.82124667679834	2.7525695280221e-05
SX03226	36745	0.000203977666513571	Clostridium saccharoperbutylacetonicum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			11.821933618127	11	1.07472123801155	1.04855947379472e-05
SX03226	1737515	0.00184420901664863	Serratia aquatilis	Serratia	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			106.884821977905	7	15.2692602825578	0.000148975631641341
SX03226	933059	0.00546355419891125	Gemmobacter aquatilis	Gemmobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			316.651210706299	2.5	126.66048428252	0.00123577208723995
SX03226	1414720	0.00828190128755261	Clostridium saudiense	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			479.994152922686	10	47.9994152922686	0.000468309733363384
SX03226	1559	0.00195723592881584	Clostridium tertium	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			113.43552272638	10	11.343552272638	0.000110674180255033
SX03226	1805933	0.000263603373202029	Rahnella sp. ERMR1:05	Rahnella	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			15.27766070067	8	1.90970758758375	1.86321988652939e-05
SX03226	1805971	0.00485042036090556	Hydrogenophaga laconesensis	Hydrogenophaga	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			281.115812857003	2	140.557906428502	0.00137136328184084
SX03226	249409	0.000454831130433927	Hydrogenophaga atypica	Hydrogenophaga	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			26.3606478265591	2	13.1803239132796	0.000128594774329786
SX03226	1854763	0.00058431784732359	Hydrogenophaga aquatica	Hydrogenophaga	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			33.8653094773333	2	16.9326547386667	0.000165204658796677
SX03226	1547	0.00181981834214035	Erysipelatoclostridium ramosum	Erysipelatoclostridium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria	NA			105.471211655428	5	21.0942423310857	0.000205807486225036
SX03226	341225	0.000347646531034125	[Clostridium] saccharogumia	Erysipelatoclostridium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria	NA			20.1485499991448	5	4.02970999982896	3.93161542502296e-05
SX03226	29348	0.00657858077264282	[Clostridium] spiroforme	Erysipelatoclostridium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria	NA			381.27480584006	5	76.254961168012	0.00074398699056609
SX03226	192	0.00165675163258015	Azospirillum brasilense	Azospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			96.0203543694476	9	10.668928263272	0.000104092162786215
SX03226	664962	0.00111814782160418	Azospirillum sp. TSH58	Azospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			64.8044932967133	9	7.20049925519037	7.02521867349621e-05
SX03226	2494374	0.000314102504934164	Tabrizicola piscis	Tabrizicola	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			18.2044388784694	2	9.10221943923468	8.88064559255079e-05
SX03226	171287	0.00634011837229316	Mycoplasma moatsii	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			367.454240502994	2	183.727120251497	0.00179254680859539
SX03226	1662285	0.000649818226523121	Methylophilus sp. TWE2	Methylophilus	Methylophilaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria		Bacteria	NA			37.6615149546005	2	18.8307574773003	0.000183723634121966
SX03226	654	0.00283217678753165	Aeromonas veronii	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			164.144470074972	10	16.4144470074972	0.000160148727949746
SX03226	644	0.000487164964167538	Aeromonas hydrophila	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			28.234619828258	10	2.8234619828258	2.75473090721541e-05
SX03226	146938	0.00151038831029698	Azovibrio restrictus	Azovibrio	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria		Bacteria	NA			87.5375752998823	3	29.1791917666274	0.000284688874495298
SX03226	134	0.00056194445134169	Methylocystis parvus	Methylocystis	Methylocystaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			32.5686145664103	2	16.2843072832052	0.000158879010408145
SX03226	59750	0.000459313461362316	Mycolicibacterium wolinskyi	Mycolicibacterium	Mycobacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria	NA			26.6204302801757	2	13.3102151400879	0.000129862067387888
SX03226	329	0.000263439821563428	Ralstonia pickettii	Ralstonia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			15.2681817383516	2.5	6.10727269534063	5.95860434990159e-05
SX03226	56730	0.000263439821563428	Rhizobium gallicum	Rhizobium	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			15.2681817383516	3	5.08939391278386	4.96550362491799e-05
SX03226	265719	0.00140501238167161	Aquimonas voraii	Aquimonas	Rhodanobacteraceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			81.4303026045417	2	40.7151513022709	0.000397240289993439
SX03226	131080	0.00152795098334382	Limnobacter thiooxidans	Limnobacter	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			88.5554551416577	2	44.2777275708288	0.000431998820535036
SX03226	1173025	0.00066593783518885	Geitlerinema sp. PCC 7407	Geitlerinema	Coleofasciculaceae	Oscillatoriales		Cyanobacteria	Terrabacteria group	Bacteria	NA			38.5957591140402	3	12.8652530380134	0.000125520762767603
SX03226	1827279	0.000404912050898094	Aliterella antarctica	Aliterella	Chroococcidiopsidaceae	Chroococcidiopsidales		Cyanobacteria	Terrabacteria group	Bacteria	NA			23.4674877339008	3	7.82249591130028	7.63207416621856e-05
SX03226	59930	0.000194622945828649	Cyanobium gracile	Cyanobium	Synechococcaceae	Synechococcales		Cyanobacteria	Terrabacteria group	Bacteria	NA			11.279762071391	2	5.63988103569551	5.50259032937261e-05
SX03226	232348	0.000359186190262163	Synechococcus sp. CB0101	Synechococcus	Synechococcaceae	Synechococcales		Cyanobacteria	Terrabacteria group	Bacteria	NA			20.8173540290242	3	6.93911800967472	6.77020018910784e-05
SX03226	980427	0.000451319755352299	Deinococcus wulumuqiensis	Deinococcus	Deinococcaceae	Deinococcales	Deinococci	Deinococcus-Thermus	Terrabacteria group	Bacteria	NA			26.1571390609532	3	8.71904635365106	8.5068000270391e-05
SX03226	1299	0.000338999709337984	Deinococcus radiodurans	Deinococcus	Deinococcaceae	Deinococcales	Deinococci	Deinococcus-Thermus	Terrabacteria group	Bacteria	NA			19.6474061541015	3	6.5491353847005	6.38971084771487e-05
SX03226	2025714	0.000494056720754904	Hydrogenophaga soli	Hydrogenophaga	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			28.634045364792	2	14.317022682396	0.000139685057289236
SX03226	490186	0.000333690440647008	Algoriphagus aquatilis	Algoriphagus	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidetes	FCB group	Bacteria	NA			19.3396968685787	3	6.44656562285955	6.28963792489612e-05
SX03226	29356	0.000307125428895897	Clostridium chartatabidum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			17.8000684825195	10	1.78000684825195	1.73667643119007e-05
SX03226	847	0.000421503696225545	Oxalobacter formigenes	Oxalobacter	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			24.4290897221439	2	12.214544861072	0.000119172081830861
SX03226	1075	0.00146140414197104	Rhodobacter blasticus	Rhodobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			84.6985998562154	4	21.1746499640538	0.000206591989055464
SX03226	2169400	0.000404426197804246	Gemmobacter sp. HYN0069	Gemmobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			23.4393291461407	2.5	9.37573165845628	9.14749974832616e-05
SX03226	1445661	0.000429829176103148	Gemmobacter aestuarii	Gemmobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			24.9116095594102	2.5	9.96464382376407	9.72207612062244e-05
SX03226	53462	0.000401256622411548	Mycolicibacterium mageritense	Mycolicibacterium	Mycobacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria	NA			23.2556300651061	2	11.627815032553	0.000113447610233093
SX03226	70995	0.000246153918785488	Lewinella cohaerens	Lewinella	Lewinellaceae	Saprospirales	Saprospiria	Bacteroidetes	FCB group	Bacteria	NA			14.2663426710505	2.5	5.70653706842022	5.56762376513906e-05
SX03226	45056	0.000465705762788245	Legionella adelaidensis	Legionella	Legionellaceae	Legionellales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			26.9909088939183	3	8.99696963130611	8.77795786357024e-05
SX03226	343510	0.000270908974455529	Legionella impletisoli	Legionella	Legionellaceae	Legionellales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			15.7010714325191	3	5.23369047750636	5.10628760184559e-05
SX03226	1063	0.00056209391606994	Rhodobacter sphaeroides	Rhodobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			32.5772770936655	4	8.14431927341638	7.9460634345982e-05
